University of Arizona	University of Arizona is a public institution that was founded in 1885. It has a total undergraduate enrollment of 35,801, its setting is city, and the campus size is 392 acres. It utilizes a semester-based academic calendar. University of Arizona's ranking in the 2021 edition of Best Colleges is National Universities, #97. Its in-state tuition and fees are $12,402; out-of-state tuition and fees are $36,738.
Union College (KY)	Union College (KY) is a private institution.   Union College (KY)'s ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its tuition and fees are $27,950.
University of Arkansas	University of Arkansas is a public institution that was founded in 1871. It has a total undergraduate enrollment of 23,025, its setting is city, and the campus size is 718 acres. It utilizes a semester-based academic calendar. University of Arkansas's ranking in the 2021 edition of Best Colleges is National Universities, #160. Its in-state tuition and fees are $9,384; out-of-state tuition and fees are $25,872.
University of Arkansas at Little Rock	University of Arkansas at Little Rock is a public institution that was founded in 1927. It has a total undergraduate enrollment of 7,615, its setting is urban, and the campus size is 250 acres. It utilizes a semester-based academic calendar. University of Arkansas at Little Rock's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $9,544; out-of-state tuition and fees are $21,754.
University of Arkansas--Fort Smith	University of Arkansas—Fort Smith is a public institution that was founded in 1928. It has a Suburban setting, and the campus size is 170 acres. It utilizes a semester-based academic calendar. University of Arkansas—Fort Smith's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #61. Its in-state tuition and fees are $5,754; out-of-state tuition and fees are $13,026.
University of Arkansas--Monticello	University of Arkansas—Monticello is a public institution.   University of Arkansas—Monticello's ranking in the 2021 edition of Best Colleges is Regional Universities South, #103-#133. Its in-state tuition and fees are $7,909; out-of-state tuition and fees are $13,759.
University of Arkansas--Pine Bluff	University of Arkansas—Pine Bluff is a public institution that was founded in 1873. It has a total undergraduate enrollment of 2,382, its setting is city, and the campus size is 318 acres. It utilizes a semester-based academic calendar. University of Arkansas—Pine Bluff's ranking in the 2021 edition of Best Colleges is Regional Colleges South, #42. Its in-state tuition and fees are $8,248; out-of-state tuition and fees are $14,908.
University of Baltimore	University of Baltimore is a public institution that was founded in 1925. It has a total undergraduate enrollment of 2,097, its setting is urban, and the campus size is 47 acres. It utilizes a semester-based academic calendar. University of Baltimore's ranking in the 2021 edition of Best Colleges is Regional Universities North, #111. Its in-state tuition and fees are $9,356; out-of-state tuition and fees are $21,964.
University of Bridgeport	University of Bridgeport is a private institution that was founded in 1927. It has a Urban setting, and the campus size is 86 acres. It utilizes a semester-based academic calendar. University of Bridgeport's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its tuition and fees are $34,100.
University of British Columbia	University of British Columbia is a public institution.    
University of Calgary	University of Calgary is a public institution.    
University of Advancing Technology	University of Advancing Technology is a for-profit institution.    
University of Akron	University of Akron is a public institution that was founded in 1870. It has a total undergraduate enrollment of 14,793, its setting is urban, and the campus size is 223 acres. It utilizes a semester-based academic calendar. University of Akron's ranking in the 2021 edition of Best Colleges is National Universities, #272. Its in-state tuition and fees are $11,636; out-of-state tuition and fees are $17,784.
University of Alabama	University of Alabama is a public institution that was founded in 1831. It has a total undergraduate enrollment of 32,795, its setting is suburban, and the campus size is 1,143 acres. It utilizes a semester-based academic calendar. University of Alabama's ranking in the 2021 edition of Best Colleges is National Universities, #143. Its in-state tuition and fees are $11,620; out-of-state tuition and fees are $31,090.
University of Alabama at Birmingham	University of Alabama at Birmingham is a public institution that was founded in 1969. It has a total undergraduate enrollment of 13,836, its setting is urban, and the campus size is 437 acres. It utilizes a semester-based academic calendar. University of Alabama at Birmingham's ranking in the 2021 edition of Best Colleges is National Universities, #153. Its in-state tuition and fees are $10,710; out-of-state tuition and fees are $25,380.
University of Alabama--Huntsville	University of Alabama—Huntsville is a public institution that was founded in 1969. It has a total undergraduate enrollment of 7,989, its setting is city, and the campus size is 432 acres. It utilizes a semester-based academic calendar. University of Alabama—Huntsville's ranking in the 2021 edition of Best Colleges is National Universities, #272. Its in-state tuition and fees are $11,122; out-of-state tuition and fees are $23,518.
University of Alaska--Anchorage	University of Alaska—Anchorage is a public institution that was founded in 1954. It has a total undergraduate enrollment of 12,202, its setting is urban, and the campus size is 1,702 acres. It utilizes a semester-based academic calendar. University of Alaska—Anchorage's ranking in the 2021 edition of Best Colleges is Regional Universities West, #75. Its in-state tuition and fees are $8,418; out-of-state tuition and fees are $25,398.
University of Alaska--Fairbanks	University of Alaska—Fairbanks is a public institution that was founded in 1917. It has a Urban setting, and the campus size is 2,250 acres. It utilizes a semester-based academic calendar. University of Alaska—Fairbanks's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $7,080; out-of-state tuition and fees are $21,216.
